ID,Label,House,Year,Month,Temperature,Daylight,EnergyProduction
5185,1,217,2011,8,26.5,172.5,504
5186,2,217,2011,9,23.9,177.2,516
5187,3,217,2011,10,17.4,153.7,454
5188,4,217,2011,11,12.4,165.4,442
5189,5,217,2011,12,4.9,198.1,537
5190,6,217,2012,1,2.4,202.8,560
5191,7,217,2012,2,3.4,167.8,482
5192,8,217,2012,3,7,161.6,489
5193,9,217,2012,4,12.6,173.2,527
5194,10,217,2012,5,18.1,202.9,578
5195,11,217,2012,6,20.4,148.9,465
5196,12,217,2012,7,25.6,161.6,585
5197,13,217,2012,8,28.2,261.2,694
5198,14,217,2012,9,24.7,162.6,496
5199,15,217,2012,10,17.5,184.8,476
5200,16,217,2012,11,10.3,177,378
5201,17,217,2012,12,4.8,187.5,372
5202,18,217,2013,1,3.1,230.7,454
5203,19,217,2013,2,3.7,196.2,465
5204,20,217,2013,3,9.9,204.5,561
5205,21,217,2013,4,12.9,213.2,623
5206,22,217,2013,5,18.2,247,721
5208,0,218,2011,7,26,191.7,649
5209,1,218,2011,8,26.1,180.4,614
5210,2,218,2011,9,23.1,169.9,541
5211,3,218,2011,10,17.2,154.6,499
5212,4,218,2011,11,12.4,155.9,437
5213,5,218,2011,12,5.3,197.7,485
5214,6,218,2012,1,2.6,199.4,525
5215,7,218,2012,2,3.5,168.9,503
5216,8,218,2012,3,7.3,164.6,574
5217,9,218,2012,4,12.6,188.1,638
5218,10,218,2012,5,17.4,210.8,679
5219,11,218,2012,6,20,165,603
5220,12,218,2012,7,24.9,172.9,617
5221,13,218,2012,8,27,264.6,746
5222,14,218,2012,9,24.4,182.3,569
5223,15,218,2012,10,17.5,190.1,559
5224,16,218,2012,11,10.6,180.4,476
5225,17,218,2012,12,4.9,181.3,451
5226,18,218,2013,1,2.9,228.9,555
5227,19,218,2013,2,4.2,192.1,548
5228,20,218,2013,3,10.4,210.7,651
5229,21,218,2013,4,12.9,215.8,664
5230,22,218,2013,5,17.3,251.4,764
5232,0,219,2011,7,27,171.4,551
5233,1,219,2011,8,26.7,149.2,510
5234,2,219,2011,9,24.1,177.3,522
5235,3,219,2011,10,17.5,155.4,463
5236,4,219,2011,11,12.4,167.9,432
5237,5,219,2011,12,4.9,198.4,474
5238,6,219,2012,1,2.5,201.5,511
5239,7,219,2012,2,3.4,170.4,478
5240,8,219,2012,3,7.1,165.3,506
5241,9,219,2012,4,13,171.6,545
5242,10,219,2012,5,18.4,209.4,589
5243,11,219,2012,6,20.9,137.6,482
5244,12,219,2012,7,26.1,157.8,515
5245,13,219,2012,8,28.6,252.5,649
5246,14,219,2012,9,25,159.1,495
5247,15,219,2012,10,17.5,181.7,508
5248,16,219,2012,11,10.2,175.8,435
5249,17,219,2012,12,4.8,187.4,460
5250,18,219,2013,1,3.1,232.2,568
5251,19,219,2013,2,3.8,197.8,529
5252,20,219,2013,3,10.1,208.4,594
5253,21,219,2013,4,13.2,213.8,605
5254,22,219,2013,5,19,250.6,676
5256,0,220,2011,7,27,171.4,551
5257,1,220,2011,8,26.7,149.2,510
5258,2,220,2011,9,24.1,177.3,522
5259,3,220,2011,10,17.5,155.4,463
5260,4,220,2011,11,12.4,167.9,432
5261,5,220,2011,12,4.9,198.4,474
5262,6,220,2012,1,2.5,201.5,511
5263,7,220,2012,2,3.4,170.4,478
5264,8,220,2012,3,7.1,165.3,506
5265,9,220,2012,4,13,171.6,545
5266,10,220,2012,5,18.4,209.4,589
5267,11,220,2012,6,20.9,137.6,482
5268,12,220,2012,7,26.1,157.8,515
5269,13,220,2012,8,28.6,252.5,649
5270,14,220,2012,9,25,159.1,495
5271,15,220,2012,10,17.5,181.7,508
5272,16,220,2012,11,10.2,175.8,435
5273,17,220,2012,12,4.8,187.4,460
5274,18,220,2013,1,3.1,232.2,568
5275,19,220,2013,2,3.8,197.8,529
5276,20,220,2013,3,10.1,208.4,594
5277,21,220,2013,4,13.2,213.8,605
5278,22,220,2013,5,19,250.6,676
5280,0,221,2011,7,27.2,184.2,702
5281,1,221,2011,8,26.9,172.4,698
5282,2,221,2011,9,23.7,174,690
5283,3,221,2011,10,17.3,174.6,686
5284,4,221,2011,11,12.1,174.1,664
5285,5,221,2011,12,5,212.4,802
5286,6,221,2012,1,2.5,213.2,797
5287,7,221,2012,2,3.6,186.7,727
5288,8,221,2012,3,7.5,179.5,776
5289,9,221,2012,4,13.4,189,806
5290,10,221,2012,5,18.5,220.7,919
5291,11,221,2012,6,21.6,144.9,794
5292,12,221,2012,7,26.3,158.3,832
5293,13,221,2012,8,28.4,257.7,1030
5294,14,221,2012,9,24.9,170.8,801
5295,15,221,2012,10,17.5,201.5,799
5296,16,221,2012,11,10.1,193.2,668
5297,17,221,2012,12,4.4,198.2,637
5298,18,221,2013,1,2.8,240.1,792
5299,19,221,2013,2,4.1,202.7,795
5300,20,221,2013,3,10.6,228.5,941
5301,21,221,2013,4,13.4,232.1,932
5302,22,221,2013,5,19.2,257.9,1046
5304,0,222,2011,7,27.3,175.8,629
5305,1,222,2011,8,26.8,161.7,616
5306,2,222,2011,9,24,180.3,647
5307,3,222,2011,10,17.3,170.3,631
5308,4,222,2011,11,12.3,176.7,625
5309,5,222,2011,12,4.9,205.2,755
5310,6,222,2012,1,2.6,207,747
5311,7,222,2012,2,3.4,186.5,688
5312,8,222,2012,3,7,175.1,710
5313,9,222,2012,4,12.9,177.1,717
5314,10,222,2012,5,18.4,216.8,843
5315,11,222,2012,6,21.2,137.9,710
5316,12,222,2012,7,26.2,144.5,753
5317,13,222,2012,8,28.8,256.8,958
5318,14,222,2012,9,25,155.2,723
5319,15,222,2012,10,17.5,198.4,740
5320,16,222,2012,11,10.3,187.2,611
5321,17,222,2012,12,4.9,200.3,615
5322,18,222,2013,1,3.3,244.2,766
5323,19,222,2013,2,3.7,206,753
5324,20,222,2013,3,9.8,224.3,867
5325,21,222,2013,4,12.9,226.4,869
5326,22,222,2013,5,19.1,257.2,970
5328,0,223,2011,7,25.9,174.5,662
5329,1,223,2011,8,25.8,157.2,625
5330,2,223,2011,9,22.9,167.2,569
5331,3,223,2011,10,16.6,154.3,520
5332,4,223,2011,11,11.5,160.3,457
5333,5,223,2011,12,4.2,192.7,482
5334,6,223,2012,1,1.7,197.6,529
5335,7,223,2012,2,2.8,162.1,495
5336,8,223,2012,3,6.8,162.9,584
5337,9,223,2012,4,12.7,176.6,659
5338,10,223,2012,5,17.7,206.8,701
5339,11,223,2012,6,20.5,142.6,609
5340,12,223,2012,7,25.2,170.2,625
5341,13,223,2012,8,27.2,252.8,760
5342,14,223,2012,9,23.9,173.6,587
5343,15,223,2012,10,16.7,176.5,552
5344,16,223,2012,11,9.3,170.6,458
5345,17,223,2012,12,3.6,167.3,438
5346,18,223,2013,1,2,217.7,565
5347,19,223,2013,2,3.4,185.3,532
5348,20,223,2013,3,9.9,204.3,658
5349,21,223,2013,4,12.8,213.5,703
5350,22,223,2013,5,18.3,247.4,794
5352,0,224,2011,7,26.7,175.9,548
5353,1,224,2011,8,26.5,172.5,504
5354,2,224,2011,9,23.9,177.2,516
5355,3,224,2011,10,17.4,153.7,454
5356,4,224,2011,11,12.4,165.4,442
5357,5,224,2011,12,4.9,198.1,537
5358,6,224,2012,1,2.4,202.8,560
5359,7,224,2012,2,3.4,167.8,482
5360,8,224,2012,3,7,161.6,489
5361,9,224,2012,4,12.6,173.2,527
5362,10,224,2012,5,18.1,202.9,578
5363,11,224,2012,6,20.4,148.9,465
5364,12,224,2012,7,25.6,161.6,585
5365,13,224,2012,8,28.2,261.2,694
5366,14,224,2012,9,24.7,162.6,496
5367,15,224,2012,10,17.5,184.8,476
5368,16,224,2012,11,10.3,177,378
5369,17,224,2012,12,4.8,187.5,372
5370,18,224,2013,1,3.1,230.7,454
5371,19,224,2013,2,3.7,196.2,465
5372,20,224,2013,3,9.9,204.5,561
5373,21,224,2013,4,12.9,213.2,623
5374,22,224,2013,5,18.2,247,721
5376,0,225,2011,7,26.9,179.8,624
5377,1,225,2011,8,26.8,159.8,593
5378,2,225,2011,9,23.8,171,565
5379,3,225,2011,10,17.5,159.7,518
5380,4,225,2011,11,12.2,165.3,470
5381,5,225,2011,12,5,205.6,520
5382,6,225,2012,1,2.4,207.7,561
5383,7,225,2012,2,3.6,170.6,517
5384,8,225,2012,3,7.6,169.6,573
5385,9,225,2012,4,13.6,183.4,634
5386,10,225,2012,5,18.5,213.2,665
5387,11,225,2012,6,21.3,144.6,565
5388,12,225,2012,7,26.1,171.6,594
5389,13,225,2012,8,28.2,253.4,721
5390,14,225,2012,9,24.9,174.6,572
5391,15,225,2012,10,17.5,184.9,567
5392,16,225,2012,11,10,181.8,492
5393,17,225,2012,12,4.3,185.3,482
5394,18,225,2013,1,2.5,228.1,594
5395,19,225,2013,2,4.2,194.5,571
5396,20,225,2013,3,10.9,212.6,667
5397,21,225,2013,4,13.6,219.5,668
5398,22,225,2013,5,19,251.3,752
5400,0,226,2011,7,26,182.7,567
5401,1,226,2011,8,26.1,161.1,523
5402,2,226,2011,9,23.7,173.5,511
5403,3,226,2011,10,17.5,138.8,420
5404,4,226,2011,11,12.6,147.5,390
5405,5,226,2011,12,5.3,185.6,426
5406,6,226,2012,1,2.7,191.8,471
5407,7,226,2012,2,3.5,160.7,441
5408,8,226,2012,3,7.1,152.6,496
5409,9,226,2012,4,12.3,170,547
5410,10,226,2012,5,17.5,205.3,595
5411,11,226,2012,6,19.5,157.5,523
5412,12,226,2012,7,24.8,174.6,551
5413,13,226,2012,8,27.4,260.1,646
5414,14,226,2012,9,24.5,173.8,476
5415,15,226,2012,10,17.7,173.8,472
5416,16,226,2012,11,10.9,158.7,386
5417,17,226,2012,12,5.4,172.4,399
5418,18,226,2013,1,3.4,222.4,509
5419,19,226,2013,2,4.2,184.8,481
5420,20,226,2013,3,10,189.3,540
5421,21,226,2013,4,12.9,198.2,575
5422,22,226,2013,5,17.1,244.2,679
5424,0,227,2011,7,25.1,194.6,593
5425,1,227,2011,8,25.4,181.6,545
5426,2,227,2011,9,23,172.4,487
5427,3,227,2011,10,17.2,133.7,401
5428,4,227,2011,11,12.8,138,357
5429,5,227,2011,12,5.6,177.7,391
5430,6,227,2012,1,2.9,183.5,435
5431,7,227,2012,2,3.4,159,428
5432,8,227,2012,3,6.7,147.6,498
5433,9,227,2012,4,11.3,174.7,552
5434,10,227,2012,5,16.4,202.8,609
5435,11,227,2012,6,18.2,177.9,561
5436,12,227,2012,7,23.5,175.9,574
5437,13,227,2012,8,26.2,271.3,671
5438,14,227,2012,9,24,181.4,473
5439,15,227,2012,10,17.7,179.1,464
5440,16,227,2012,11,11.5,157.3,370
5441,17,227,2012,12,6.1,168.3,368
5442,18,227,2013,1,3.7,223.2,470
5443,19,227,2013,2,4.1,182.3,459
5444,20,227,2013,3,9.5,187.3,524
5445,21,227,2013,4,12.2,194.4,571
5446,22,227,2013,5,15.3,244.3,691
5448,0,228,2011,7,27,180.4,633
5449,1,228,2011,8,26.7,168.5,601
5450,2,228,2011,9,23.5,173.7,552
5451,3,228,2011,10,17.2,171.2,542
5452,4,228,2011,11,12.2,176.3,479
5453,5,228,2011,12,4.9,210.5,533
5454,6,228,2012,1,2.3,209.1,565
5455,7,228,2012,2,3.4,178.6,540
5456,8,228,2012,3,7.3,177.2,584
5457,9,228,2012,4,13.3,189.8,636
5458,10,228,2012,5,18.3,214.9,673
5459,11,228,2012,6,21.5,145.1,561
5460,12,228,2012,7,26.2,156,581
5461,13,228,2012,8,28.2,257,750
5462,14,228,2012,9,24.8,167.6,587
5463,15,228,2012,10,17.4,198.1,596
5464,16,228,2012,11,9.9,197.6,524
5465,17,228,2012,12,4.3,196.3,512
5466,18,228,2013,1,2.6,238.7,614
5467,19,228,2013,2,3.8,205.1,596
5468,20,228,2013,3,10.4,229.8,704
5469,21,228,2013,4,13.2,231.4,695
5470,22,228,2013,5,19.1,257.7,762
5472,0,229,2011,7,26.9,170.8,542
5473,1,229,2011,8,26.8,140.5,502
5474,2,229,2011,9,24.3,174.6,535
5475,3,229,2011,10,17.8,143.9,439
5476,4,229,2011,11,12.4,156.9,423
5477,5,229,2011,12,5,193.5,461
5478,6,229,2012,1,2.5,200.1,507
5479,7,229,2012,2,3.6,162.3,455
5480,8,229,2012,3,7.4,157.7,495
5481,9,229,2012,4,13.3,165.2,543
5482,10,229,2012,5,18.6,207.7,581
5483,11,229,2012,6,20.7,137.1,486
5484,12,229,2012,7,26,173.3,528
5485,13,229,2012,8,28.6,248.9,621
5486,14,229,2012,9,25,166.1,480
5487,15,229,2012,10,17.7,168.5,480
5488,16,229,2012,11,10.3,160,403
5489,17,229,2012,12,4.8,176.4,430
5490,18,229,2013,1,3,221.6,549
5491,19,229,2013,2,4.2,187.2,504
5492,20,229,2013,3,10.5,191.2,557
5493,21,229,2013,4,13.6,201.9,579
5494,22,229,2013,5,18.9,244.1,667
5496,0,230,2011,7,27.2,184.2,702
5497,1,230,2011,8,26.9,172.4,698
5498,2,230,2011,9,23.7,174,690
5499,3,230,2011,10,17.3,174.6,686
5500,4,230,2011,11,12.1,174.1,664
5501,5,230,2011,12,5,212.4,802
5502,6,230,2012,1,2.5,213.2,797
5503,7,230,2012,2,3.6,186.7,727
5504,8,230,2012,3,7.5,179.5,776
5505,9,230,2012,4,13.4,189,806
5506,10,230,2012,5,18.5,220.7,919
5507,11,230,2012,6,21.6,144.9,794
5508,12,230,2012,7,26.3,158.3,832
5509,13,230,2012,8,28.4,257.7,1030
5510,14,230,2012,9,24.9,170.8,801
5511,15,230,2012,10,17.5,201.5,799
5512,16,230,2012,11,10.1,193.2,668
5513,17,230,2012,12,4.4,198.2,637
5514,18,230,2013,1,2.8,240.1,792
5515,19,230,2013,2,4.1,202.7,795
5516,20,230,2013,3,10.6,228.5,941
5517,21,230,2013,4,13.4,232.1,932
5518,22,230,2013,5,19.2,257.9,1046
5520,0,231,2011,7,25.7,187.2,564
5521,1,231,2011,8,25.9,184.4,517
5522,2,231,2011,9,23.5,173.4,505
5523,3,231,2011,10,17.5,137.1,411
5524,4,231,2011,11,12.6,145,400
5525,5,231,2011,12,5.4,185.3,489
5526,6,231,2012,1,2.7,193.1,520
5527,7,231,2012,2,3.5,158.1,445
5528,8,231,2012,3,7,149,479
5529,9,231,2012,4,11.9,171.6,529
5530,10,231,2012,5,17.2,198.8,584
5531,11,231,2012,6,18.9,168.8,507
5532,12,231,2012,7,24.3,178.5,621
5533,13,231,2012,8,27,268.8,690
5534,14,231,2012,9,24.3,177.3,477
5535,15,231,2012,10,17.6,176.9,440
5536,16,231,2012,11,11,159.9,330
5537,17,231,2012,12,5.4,172.5,311
5538,18,231,2013,1,3.4,221,395
5539,19,231,2013,2,4,183.2,417
5540,20,231,2013,3,9.9,185.3,507
5541,21,231,2013,4,12.6,197.6,592
5542,22,231,2013,5,16.4,240.7,723
5544,0,232,2011,7,25.6,179,659
5545,1,232,2011,8,25.5,180.5,619
5546,2,232,2011,9,22.7,167.1,563
5547,3,232,2011,10,16.5,152.6,511
5548,4,232,2011,11,11.5,157.8,467
5549,5,232,2011,12,4.3,192.4,545
5550,6,232,2012,1,1.6,198.9,578
5551,7,232,2012,2,2.8,159.5,499
5552,8,232,2012,3,6.7,159.2,567
5553,9,232,2012,4,12.3,178.3,641
5554,10,232,2012,5,17.4,200.3,690
5555,11,232,2012,6,19.9,153.9,592
5556,12,232,2012,7,24.7,174.1,695
5557,13,232,2012,8,26.8,261.5,805
5558,14,232,2012,9,23.7,177.1,588
5559,15,232,2012,10,16.6,179.6,520
5560,16,232,2012,11,9.4,171.8,402
5561,17,232,2012,12,3.6,167.4,350
5562,18,232,2013,1,2,216.3,451
5563,19,232,2013,2,3.3,183.7,468
5564,20,232,2013,3,9.8,200.4,625
5565,21,232,2013,4,12.5,213,721
5566,22,232,2013,5,17.5,243.8,839
5568,0,233,2011,7,27,180.4,633
5569,1,233,2011,8,26.7,168.5,601
5570,2,233,2011,9,23.5,173.7,552
5571,3,233,2011,10,17.2,171.2,542
5572,4,233,2011,11,12.2,176.3,479
5573,5,233,2011,12,4.9,210.5,533
5574,6,233,2012,1,2.3,209.1,565
5575,7,233,2012,2,3.4,178.6,540
5576,8,233,2012,3,7.3,177.2,584
5577,9,233,2012,4,13.3,189.8,636
5578,10,233,2012,5,18.3,214.9,673
5579,11,233,2012,6,21.5,145.1,561
5580,12,233,2012,7,26.2,156,581
5581,13,233,2012,8,28.2,257,750
5582,14,233,2012,9,24.8,167.6,587
5583,15,233,2012,10,17.4,198.1,596
5584,16,233,2012,11,9.9,197.6,524
5585,17,233,2012,12,4.3,196.3,512
5586,18,233,2013,1,2.6,238.7,614
5587,19,233,2013,2,3.8,205.1,596
5588,20,233,2013,3,10.4,229.8,704
5589,21,233,2013,4,13.2,231.4,695
5590,22,233,2013,5,19.1,257.7,762
5592,0,234,2011,7,27.2,175.2,620
5593,1,234,2011,8,26.9,153.1,607
5594,2,234,2011,9,24.2,177.6,660
5595,3,234,2011,10,17.6,158.8,607
5596,4,234,2011,11,12.3,165.8,616
5597,5,234,2011,12,5,200.3,742
5598,6,234,2012,1,2.6,205.6,743
5599,7,234,2012,2,3.6,178.4,665
5600,8,234,2012,3,7.3,167.5,698
5601,9,234,2012,4,13.2,170.8,715
5602,10,234,2012,5,18.6,215.2,835
5603,11,234,2012,6,21,137.4,714
5604,12,234,2012,7,26.2,160.1,766
5605,13,234,2012,8,28.8,253.2,929
5606,14,234,2012,9,25.1,162.3,708
5607,15,234,2012,10,17.7,185.2,711
5608,16,234,2012,11,10.4,171.4,579
5609,17,234,2012,12,4.9,189.3,585
5610,18,234,2013,1,3.3,233.6,746
5611,19,234,2013,2,4.1,195.4,728
5612,20,234,2013,3,10.3,207.1,830
5613,21,234,2013,4,13.4,214.5,843
5614,22,234,2013,5,19,250.8,960
5616,0,235,2011,7,27,180.4,633
5617,1,235,2011,8,26.7,168.5,601
5618,2,235,2011,9,23.5,173.7,552
5619,3,235,2011,10,17.2,171.2,542
5620,4,235,2011,11,12.2,176.3,479
5621,5,235,2011,12,4.9,210.5,533
5622,6,235,2012,1,2.3,209.1,565
5623,7,235,2012,2,3.4,178.6,540
5624,8,235,2012,3,7.3,177.2,584
5625,9,235,2012,4,13.3,189.8,636
5626,10,235,2012,5,18.3,214.9,673
5627,11,235,2012,6,21.5,145.1,561
5628,12,235,2012,7,26.2,156,581
5629,13,235,2012,8,28.2,257,750
5630,14,235,2012,9,24.8,167.6,587
5631,15,235,2012,10,17.4,198.1,596
5632,16,235,2012,11,9.9,197.6,524
5633,17,235,2012,12,4.3,196.3,512
5634,18,235,2013,1,2.6,238.7,614
5635,19,235,2013,2,3.8,205.1,596
5636,20,235,2013,3,10.4,229.8,704
5637,21,235,2013,4,13.2,231.4,695
5638,22,235,2013,5,19.1,257.7,762
5640,0,236,2011,7,26.9,179.7,617
5641,1,236,2011,8,26.6,176.4,601
5642,2,236,2011,9,24,177.5,654
5643,3,236,2011,10,17.5,157.1,598
5644,4,236,2011,11,12.3,163.3,626
5645,5,236,2011,12,5.1,200,805
5646,6,236,2012,1,2.6,206.9,792
5647,7,236,2012,2,3.6,175.8,669
5648,8,236,2012,3,7.2,163.9,681
5649,9,236,2012,4,12.8,172.4,696
5650,10,236,2012,5,18.3,208.7,824
5651,11,236,2012,6,20.5,148.6,698
5652,12,236,2012,7,25.7,164,836
5653,13,236,2012,8,28.4,261.9,974
5654,14,236,2012,9,24.8,165.8,709
5655,15,236,2012,10,17.6,188.2,679
5656,16,236,2012,11,10.5,172.6,522
5657,17,236,2012,12,4.9,189.4,497
5658,18,236,2013,1,3.3,232.2,632
5659,19,236,2013,2,3.9,193.8,664
5660,20,236,2013,3,10.1,203.1,797
5661,21,236,2013,4,13.1,214,860
5662,22,236,2013,5,18.3,247.2,1005
5664,0,237,2011,7,26.6,175.3,539
5665,1,237,2011,8,26.6,163.8,495
5666,2,237,2011,9,24.1,174.5,529
5667,3,237,2011,10,17.8,142.2,430
5668,4,237,2011,11,12.4,154.4,433
5669,5,237,2011,12,5.1,193.2,524
5670,6,237,2012,1,2.5,201.4,556
5671,7,237,2012,2,3.6,159.7,459
5672,8,237,2012,3,7.3,154.1,477
5673,9,237,2012,4,12.9,166.9,524
5674,10,237,2012,5,18.3,201.2,570
5675,11,237,2012,6,20.2,148.4,469
5676,12,237,2012,7,25.6,177.2,598
5677,13,237,2012,8,28.2,257.6,665
5678,14,237,2012,9,24.8,169.6,481
5679,15,237,2012,10,17.6,171.6,448
5680,16,237,2012,11,10.4,161.2,346
5681,17,237,2012,12,4.8,176.5,342
5682,18,237,2013,1,3.1,220.2,434
5683,19,237,2013,2,4.1,185.6,440
5684,20,237,2013,3,10.4,187.3,524
5685,21,237,2013,4,13.3,201.4,596
5686,22,237,2013,5,18.2,240.6,711
5688,0,238,2011,7,26.3,179.8,536
5689,1,238,2011,8,26.3,187.1,489
5690,2,238,2011,9,23.9,174.4,523
5691,3,238,2011,10,17.7,140.5,421
5692,4,238,2011,11,12.4,151.9,443
5693,5,238,2011,12,5.1,192.9,587
5694,6,238,2012,1,2.4,202.7,605
5695,7,238,2012,2,3.5,157.1,463
5696,8,238,2012,3,7.2,150.4,460
5697,9,238,2012,4,12.5,168.5,506
5698,10,238,2012,5,18,194.7,559
5699,11,238,2012,6,19.6,159.6,453
5700,12,238,2012,7,25.1,181.1,668
5701,13,238,2012,8,27.7,266.3,710
5702,14,238,2012,9,24.5,173.1,482
5703,15,238,2012,10,17.5,174.6,416
5704,16,238,2012,11,10.5,162.4,290
5705,17,238,2012,12,4.8,176.6,254
5706,18,238,2013,1,3.1,218.7,320
5707,19,238,2013,2,3.9,184,376
5708,20,238,2013,3,10.2,183.3,491
5709,21,238,2013,4,13,200.8,614
5710,22,238,2013,5,17.4,237,756
5712,0,239,2011,7,26.9,179.8,624
5713,1,239,2011,8,26.8,159.8,593
5714,2,239,2011,9,23.8,171,565
5715,3,239,2011,10,17.5,159.7,518
5716,4,239,2011,11,12.2,165.3,470
5717,5,239,2011,12,5,205.6,520
5718,6,239,2012,1,2.4,207.7,561
5719,7,239,2012,2,3.6,170.6,517
5720,8,239,2012,3,7.6,169.6,573
5721,9,239,2012,4,13.6,183.4,634
5722,10,239,2012,5,18.5,213.2,665
5723,11,239,2012,6,21.3,144.6,565
5724,12,239,2012,7,26.1,171.6,594
5725,13,239,2012,8,28.2,253.4,721
5726,14,239,2012,9,24.9,174.6,572
5727,15,239,2012,10,17.5,184.9,567
5728,16,239,2012,11,10,181.8,492
5729,17,239,2012,12,4.3,185.3,482
5730,18,239,2013,1,2.5,228.1,594
5731,19,239,2013,2,4.2,194.5,571
5732,20,239,2013,3,10.9,212.6,667
5733,21,239,2013,4,13.6,219.5,668
5734,22,239,2013,5,19,251.3,752
5736,0,240,2011,7,26.6,175.3,539
5737,1,240,2011,8,26.6,163.8,495
5738,2,240,2011,9,24.1,174.5,529
5739,3,240,2011,10,17.8,142.2,430
5740,4,240,2011,11,12.4,154.4,433
5741,5,240,2011,12,5.1,193.2,524
5742,6,240,2012,1,2.5,201.4,556
5743,7,240,2012,2,3.6,159.7,459
5744,8,240,2012,3,7.3,154.1,477
5745,9,240,2012,4,12.9,166.9,524
5746,10,240,2012,5,18.3,201.2,570
5747,11,240,2012,6,20.2,148.4,469
5748,12,240,2012,7,25.6,177.2,598
5749,13,240,2012,8,28.2,257.6,665
5750,14,240,2012,9,24.8,169.6,481
5751,15,240,2012,10,17.6,171.6,448
5752,16,240,2012,11,10.4,161.2,346
5753,17,240,2012,12,4.8,176.5,342
5754,18,240,2013,1,3.1,220.2,434
5755,19,240,2013,2,4.1,185.6,440
5756,20,240,2013,3,10.4,187.3,524
5757,21,240,2013,4,13.3,201.4,596
5758,22,240,2013,5,18.2,240.6,711
5760,0,241,2011,7,27,171.4,551
5761,1,241,2011,8,26.7,149.2,510
5762,2,241,2011,9,24.1,177.3,522
5763,3,241,2011,10,17.5,155.4,463
5764,4,241,2011,11,12.4,167.9,432
5765,5,241,2011,12,4.9,198.4,474
5766,6,241,2012,1,2.5,201.5,511
5767,7,241,2012,2,3.4,170.4,478
5768,8,241,2012,3,7.1,165.3,506
5769,9,241,2012,4,13,171.6,545
5770,10,241,2012,5,18.4,209.4,589
5771,11,241,2012,6,20.9,137.6,482
5772,12,241,2012,7,26.1,157.8,515
5773,13,241,2012,8,28.6,252.5,649
5774,14,241,2012,9,25,159.1,495
5775,15,241,2012,10,17.5,181.7,508
5776,16,241,2012,11,10.2,175.8,435
5777,17,241,2012,12,4.8,187.4,460
5778,18,241,2013,1,3.1,232.2,568
5779,19,241,2013,2,3.8,197.8,529
5780,20,241,2013,3,10.1,208.4,594
5781,21,241,2013,4,13.2,213.8,605
5782,22,241,2013,5,19,250.6,676
5784,0,242,2011,7,25.7,187.2,564
5785,1,242,2011,8,25.9,184.4,517
5786,2,242,2011,9,23.5,173.4,505
5787,3,242,2011,10,17.5,137.1,411
5788,4,242,2011,11,12.6,145,400
5789,5,242,2011,12,5.4,185.3,489
5790,6,242,2012,1,2.7,193.1,520
5791,7,242,2012,2,3.5,158.1,445
5792,8,242,2012,3,7,149,479
5793,9,242,2012,4,11.9,171.6,529
5794,10,242,2012,5,17.2,198.8,584
5795,11,242,2012,6,18.9,168.8,507
5796,12,242,2012,7,24.3,178.5,621
5797,13,242,2012,8,27,268.8,690
5798,14,242,2012,9,24.3,177.3,477
5799,15,242,2012,10,17.6,176.9,440
5800,16,242,2012,11,11,159.9,330
5801,17,242,2012,12,5.4,172.5,311
5802,18,242,2013,1,3.4,221,395
5803,19,242,2013,2,4,183.2,417
5804,20,242,2013,3,9.9,185.3,507
5805,21,242,2013,4,12.6,197.6,592
5806,22,242,2013,5,16.4,240.7,723
5808,0,243,2011,7,26.9,179.8,624
5809,1,243,2011,8,26.8,159.8,593
5810,2,243,2011,9,23.8,171,565
5811,3,243,2011,10,17.5,159.7,518
5812,4,243,2011,11,12.2,165.3,470
5813,5,243,2011,12,5,205.6,520
5814,6,243,2012,1,2.4,207.7,561
5815,7,243,2012,2,3.6,170.6,517
5816,8,243,2012,3,7.6,169.6,573
5817,9,243,2012,4,13.6,183.4,634
5818,10,243,2012,5,18.5,213.2,665
5819,11,243,2012,6,21.3,144.6,565
5820,12,243,2012,7,26.1,171.6,594
5821,13,243,2012,8,28.2,253.4,721
5822,14,243,2012,9,24.9,174.6,572
5823,15,243,2012,10,17.5,184.9,567
5824,16,243,2012,11,10,181.8,492
5825,17,243,2012,12,4.3,185.3,482
5826,18,243,2013,1,2.5,228.1,594
5827,19,243,2013,2,4.2,194.5,571
5828,20,243,2013,3,10.9,212.6,667
5829,21,243,2013,4,13.6,219.5,668
5830,22,243,2013,5,19,251.3,752
5832,0,244,2011,7,26,182.7,567
5833,1,244,2011,8,26.1,161.1,523
5834,2,244,2011,9,23.7,173.5,511
5835,3,244,2011,10,17.5,138.8,420
5836,4,244,2011,11,12.6,147.5,390
5837,5,244,2011,12,5.3,185.6,426
5838,6,244,2012,1,2.7,191.8,471
5839,7,244,2012,2,3.5,160.7,441
5840,8,244,2012,3,7.1,152.6,496
5841,9,244,2012,4,12.3,170,547
5842,10,244,2012,5,17.5,205.3,595
5843,11,244,2012,6,19.5,157.5,523
5844,12,244,2012,7,24.8,174.6,551
5845,13,244,2012,8,27.4,260.1,646
5846,14,244,2012,9,24.5,173.8,476
5847,15,244,2012,10,17.7,173.8,472
5848,16,244,2012,11,10.9,158.7,386
5849,17,244,2012,12,5.4,172.4,399
5850,18,244,2013,1,3.4,222.4,509
5851,19,244,2013,2,4.2,184.8,481
5852,20,244,2013,3,10,189.3,540
5853,21,244,2013,4,12.9,198.2,575
5854,22,244,2013,5,17.1,244.2,679
