Time,Data
23/05/2011 19:52,496.6447398
23/05/2011 20:22,749.4273737
23/05/2011 20:52,538.8755061
23/05/2011 21:22,738.5270465
23/05/2011 21:52,1237.599601
23/05/2011 22:22,6636.65572
23/05/2011 22:52,5236.587909
23/05/2011 23:22,1263.42738
23/05/2011 23:52,808.0857436
24/05/2011 00:22,725.9095943
24/05/2011 00:52,826.4417283
24/05/2011 01:22,524.9068225
24/05/2011 01:52,697.4808099
24/05/2011 02:22,837.4062785
24/05/2011 02:52,2494.430247
24/05/2011 03:22,1346.783867
24/05/2011 03:52,1261.191753
24/05/2011 04:22,712.2294414
24/05/2011 04:52,305.8041432
24/05/2011 05:22,233.4493787
24/05/2011 05:52,368.1770833
24/05/2011 06:22,370.7921886
24/05/2011 06:52,233.5410748
24/05/2011 07:22,335.4714868
24/05/2011 07:52,396.9658468
24/05/2011 08:22,234.1917906
24/05/2011 08:52,286.969198
24/05/2011 09:22,445.1961878
24/05/2011 09:52,231.6139608
24/05/2011 10:22,275.3862345
24/05/2011 10:52,2266.565665
24/05/2011 11:22,1281.002009
24/05/2011 11:52,1328.979239
24/05/2011 12:22,954.2224728
24/05/2011 12:52,176.2664986
24/05/2011 13:22,369.9682452
24/05/2011 13:52,152.3716087
24/05/2011 14:22,359.4544061
24/05/2011 14:52,174.3319135
24/05/2011 15:22,159.2032987
24/05/2011 15:52,377.7138431
24/05/2011 16:22,153.1356223
24/05/2011 16:52,322.9649046
24/05/2011 17:22,217.1073271
24/05/2011 17:52,151.3181538
24/05/2011 18:22,366.7718854
24/05/2011 18:52,
24/05/2011 19:22,
24/05/2011 19:52,516.8078758
